,ddpg,ddpg_time
737,-306.9811768514727,974.3125431537628
738,-123.67949202735274,975.747615814209
739,-244.01398565319795,977.202761888504
740,-238.86152336059317,978.5771696567535
741,-120.87743331247925,979.965900182724
742,-266.1485494410825,981.4081990718842
743,-362.85695570176733,982.8787715435028
744,-123.64718451096769,984.3116273880005
745,-236.68106450424446,986.0193984508514
746,-122.26267400654557,987.5232436656952
747,-241.47355603584617,988.8879902362823
748,-126.17268272424873,990.2614314556122
749,-124.7075963321416,991.6684794425964
750,-348.8853530625943,993.0940184593201
751,-352.16349118025056,994.5017354488373
752,-238.47177977556336,995.8203313350677
753,-239.82360129078856,997.0507025718689
754,-124.20506516219217,998.322075843811
755,-124.54424185273793,999.6871774196625
756,-231.84328512202765,1001.0795159339905
757,-124.96049360920036,1002.5573410987854
758,-120.23932100380394,1003.9608902931213
759,-346.06088325922207,1005.3491740226746
760,-127.48283601220781,1006.7240009307861
761,-347.4729068921234,1008.1035025119781
762,-241.70928381384937,1009.492683172226
763,-330.87851268556864,1010.8834953308105
764,-125.70022024400336,1012.311105966568
765,-125.9374970819982,1013.6566646099091
766,-2.8910847902812558,1015.0614137649536
767,-354.40189997241015,1016.4571549892426
768,-375.48273016582334,1017.847775220871
769,-341.55040621321075,1019.2625186443329
770,-358.77300288914347,1020.6835677623749
771,-2.93170398665828,1022.1592864990234
772,-241.28004489266036,1023.5556015968323
773,-404.24608116401834,1024.9685626029968
774,-337.1075411481506,1026.3978292942047
775,-123.82773463560609,1027.8180093765259
776,-404.12926362764176,1029.2155582904816
777,-350.4832160296545,1030.6276557445526
778,-240.9074808616176,1032.0606777668
779,-323.01406864341214,1033.4588704109192
780,-335.11841147956164,1034.8623609542847
781,-343.7257550654423,1036.2535264492035
782,-122.99035058352383,1037.6622891426086
783,-330.63637395645304,1039.0936682224274
784,-324.0458198048602,1040.475192308426
785,-122.78757805164932,1041.745599746704
786,-243.48380551699947,1043.190782546997
787,-118.54255250832979,1044.440975189209
788,-127.31560949900658,1045.6695787906647
789,-125.01830830975182,1046.9188454151154
790,-236.79642471274687,1048.1676642894745
791,-125.46355472999696,1049.4390563964844
792,-126.86419244567136,1050.7398471832275
793,-368.0935629980125,1052.0506448745728
794,-126.28394844586592,1053.3087704181671
795,-122.69665629883319,1054.5658304691315
796,-300.9308943444332,1055.8346509933472
797,-241.0772606563279,1057.0937898159027
798,-126.24448868322284,1058.3404896259308
799,-120.02921750294698,1059.5994362831116
800,-121.51662238803671,1060.8653235435486
801,-118.76655201981507,1062.1559479236603
802,-352.315802908215,1063.5916476249695
803,-370.61023445690057,1064.8652143478394
804,-125.1187357487921,1066.1767978668213
805,-121.35478850664137,1067.5661931037903
806,-345.6808129555878,1068.961214542389
807,-341.0185523406885,1070.3693222999573
808,-127.10177224836326,1071.795839548111
809,-371.837724622638,1073.2405364513397
810,-120.71151036114448,1074.6542310714722
811,-356.48030520801245,1075.9648969173431
812,-124.88818564324066,1077.1888499259949
813,-342.82386328701045,1078.4787771701813
814,-122.97113651277726,1079.7615270614624
815,-124.27009231493291,1081.0270991325378
816,-260.86958148129474,1082.342247724533
817,-239.86916909124332,1083.6454966068268
818,-125.14910604160586,1085.0614304542542
819,-341.0258137176005,1086.468739748001
820,-240.50648537512433,1087.8722989559174
821,-325.02772703014585,1089.2617559432983
822,-121.14246354316401,1090.644453048706
823,-125.79387645950182,1092.0599710941315
824,-244.09003084889312,1093.5407240390778
825,-1.7471094824581623,1094.908397436142
826,-341.7834869012237,1096.1864075660706
827,-372.5381824202719,1097.515055656433
828,-351.9940011849682,1098.806934595108
829,-122.70517257871737,1100.1063175201416
830,-126.25931165514572,1101.3860530853271
831,-350.55932166062564,1102.694938659668
832,-330.944930450458,1104.0080778598785
833,-124.64340743885792,1105.332680940628
834,-242.11595250176967,1106.6281237602234
835,-239.19918056677548,1107.9479699134827
836,-1.1854621380355086,1109.2584347724915
837,-238.82461203105842,1110.5713922977448
838,-353.5402474501351,1111.9371242523193
839,-240.7375017790476,1113.241186618805
840,-401.5828370598186,1114.5582222938538
841,-366.12389873868636,1115.90212392807
842,-120.33477681701825,1117.195209980011
843,-126.43310990294142,1118.4937195777893
844,-345.10063237904984,1119.7772810459137
845,-1.5864194605066604,1121.0686702728271
846,-125.27435770958233,1122.566930770874
847,-232.4382034870559,1123.9957928657532
848,-125.25026797289435,1125.3832166194916
849,-124.94768670140857,1126.7551910877228
850,-121.42852955240328,1128.1452949047089
851,-124.74242867157652,1129.5867047309875
852,-125.3545947226026,1130.9613933563232
853,-1.3797496529882152,1132.2745220661163
854,-242.78215539670245,1133.565224647522
855,-362.44700006394777,1134.8389730453491
856,-118.07867876287311,1136.117249250412
857,-364.419959200441,1137.38955950737
858,-121.18975952640754,1138.6831095218658
859,-122.5032084036139,1139.9667880535126
860,-126.65176872767957,1141.2797453403473
861,-242.21945311433026,1142.7766766548157
862,-333.1985556462659,1144.5055570602417
863,-122.89398616504573,1146.0544726848602
864,-337.11973327721574,1147.4544990062714
865,-350.4352930534118,1148.8259973526
866,-238.86038525433682,1150.275041103363
867,-124.22921168745745,1151.9668862819672
868,-240.88925159015042,1153.4894862174988
869,-242.18380949725358,1154.7341358661652
870,-123.38153013626851,1156.0117769241333
871,-238.38559470140927,1157.3027935028076
872,-313.62511842077566,1158.5510218143463
873,-376.83459422164196,1159.8583719730377
874,-239.87475628304836,1161.2579300403595
875,-235.03646859311118,1162.6699953079224
876,-121.9447058864607,1164.01376247406
877,-124.01063993166335,1165.5229115486145
878,-1.728322649533077,1166.8323471546173
879,-239.16312879482683,1168.1621170043945
880,-120.10307977132204,1169.5060467720032
881,-121.40971223702233,1170.835012435913
882,-371.39313310333745,1172.1533861160278
883,-121.3606503248637,1173.5533094406128
884,-124.92454218195408,1174.9905741214752
885,-234.52674470921627,1176.3756334781647
886,-126.6554105719095,1177.7186493873596
887,-236.22463897057222,1179.0547065734863
888,-285.9594225621709,1180.3761138916016
889,-236.07844185548797,1181.692456960678
890,-342.1608223467125,1183.0274102687836
891,-240.5255514242473,1184.371017217636
892,-361.61776136099996,1185.7008686065674
893,-125.22964439720121,1187.012146472931
894,-314.2378750267996,1188.361557483673
895,-126.47426388990506,1189.6766846179962
896,-350.1457383753535,1191.019572019577
897,-125.9804162496285,1192.3351657390594
898,-240.74475495376987,1193.6772103309631
899,-1.1477895384414443,1195.0905709266663
900,-122.56134160904833,1196.4356892108917
901,-239.05612714511693,1197.7770421504974
902,-242.50228105615713,1199.16344165802
903,-122.93616114650719,1200.48974776268
904,-299.28470295141403,1201.8054673671722
905,-420.91076799677154,1203.1543843746185
906,-118.74225894021292,1204.6132054328918
907,-346.9537566910053,1205.9100255966187
908,-2.0413249533552618,1207.2127106189728
909,-120.90628616507071,1208.5371942520142
910,-126.39027445068928,1209.8834247589111
911,-1.349467700281075,1211.2273733615875
912,-397.08922438374947,1212.5544543266296
913,-2.258658704840258,1213.8600716590881
914,-339.4560438974664,1215.174344778061
915,-126.04624358934241,1216.4822912216187
916,-357.51547732730336,1217.9328467845917
917,-121.68911385332339,1219.2868139743805
918,-232.46126476707943,1220.634866476059
919,-125.25438996544486,1222.037927389145
920,-1.4340087523967677,1223.395798921585
921,-122.4889652894499,1224.7553827762604
922,-122.4336306991557,1226.114355802536
923,-359.95979074953203,1227.45752120018
924,-243.85236893798958,1228.7962210178375
925,-125.9494349706425,1230.1356899738312
926,-236.76342332020252,1231.4833099842072
927,-125.3246865259462,1232.874017238617
928,-122.8850106526646,1234.290958404541
929,-377.06652468180715,1235.640048980713
930,-122.52802280817875,1237.0633509159088
931,-348.35495116638015,1238.4412865638733
932,-120.47208782359935,1239.7950778007507
933,-307.78826599980175,1241.2280626296997
934,-236.69037078377974,1242.8228857517242
935,-352.16378248372285,1244.4173021316528
936,-126.83829114358812,1246.3519620895386
937,-126.88148098495957,1248.2923307418823
938,-237.3739798747,1250.3104510307312
939,-124.34287761402553,1252.3875963687897
940,-237.51214894486577,1254.0393862724304
941,-357.7079243005124,1255.5104448795319
942,-334.99782910803845,1256.8998935222626
943,-356.24266584488765,1258.3911182880402
944,-117.82101009068418,1259.7948241233826
945,-125.37949921061987,1261.179933309555
946,-348.24921398939625,1262.5711233615875
947,-125.3643470237463,1263.9532253742218
948,-299.70848137422485,1265.33820271492
949,-122.60748605545123,1266.701209783554
950,-1.7102062194137115,1268.08634018898
951,-125.51570206232267,1269.4402787685394
952,-238.66933445793953,1270.809146642685
953,-124.8766350141497,1272.1730394363403
954,-324.4399728051339,1273.5246703624725
955,-240.69692338547642,1275.0231988430023
956,-124.24173545272905,1276.377272605896
957,-382.366259267728,1277.8131310939789
958,-122.88262523314775,1279.2053916454315
959,-118.66902318445759,1280.5717146396637
960,-257.02528247864007,1281.9846305847168
961,-125.2266402880867,1283.329191684723
962,-348.8711958584505,1284.7435421943665
963,-384.2582237707292,1286.1895577907562
964,-274.27556360534277,1287.5870633125305
965,-122.13054487660995,1289.00537109375
966,-122.18847725404427,1290.411610364914
967,-123.24175517409454,1291.7977619171143
968,-239.98420139980493,1293.2019789218903
969,-2.353827264817426,1294.5853946208954
970,-123.31298485713789,1295.9715416431427
971,-277.48989939428685,1297.3813257217407
972,-239.00335794928128,1298.776172876358
973,-122.38531887718165,1300.1613278388977
974,-1.4102651782690871,1301.736766576767
975,-123.11079189505391,1303.327635526657
976,-122.7646545313922,1304.8429090976715
977,-352.4337111058256,1306.3678941726685
978,-265.6700816360734,1307.9390151500702
979,-123.72867780173259,1309.468095779419
980,-291.047920932607,1311.0024864673615
981,-123.76462251867335,1312.5990669727325
982,-341.7895236967165,1314.176653623581
983,-282.38401251551915,1315.7206349372864
984,-125.81734345437442,1317.2584867477417
985,-123.03394874671436,1318.788473367691
986,-359.0897188605623,1320.2965111732483
987,-126.77416258617224,1321.8090529441833
988,-241.0572346775402,1323.3288278579712
989,-240.13824670022697,1324.8678114414215
990,-3.2244593660003846,1326.3753604888916
991,-126.23605511549191,1327.8999655246735
992,-125.77288252273252,1329.517245054245
993,-350.3434885504537,1330.933879852295
994,-1.0047600422678353,1332.3386335372925
995,-124.33232922519161,1333.7598233222961
996,-125.57849401133755,1335.3524663448334
997,-125.74388088742451,1336.799563407898
998,-127.18139881618514,1338.2230365276337
999,-123.6981913783271,1339.6275262832642
1000,-118.38441386073673,1341.0042057037354
